Date,Forecasted Price,Lower Bound,Upper Bound
2001-01-22,25.66518761992799,12.715295822432168,39.508962913811445
2001-01-23,25.720183930265705,12.079970829291595,39.827988337437326
2001-01-24,25.652432373770555,12.603462137571118,38.73752932447657
2001-01-25,25.68180557439284,12.664189625210764,38.84398296200117
2001-01-26,25.63497009945396,11.39240055886466,37.9737501062264
2001-01-29,25.427804223130487,12.449565975255398,39.488033623935024
2001-01-30,25.492217066075085,11.38651290878703,38.731542365599466
2001-01-31,25.44081415599607,12.361655607001628,39.563707269647615
2001-02-01,25.493779950504237,13.074628833271166,39.497276491563206
2001-02-02,25.477963301887467,11.73697145439907,38.70375098512118
2001-02-05,25.40797448612586,12.272935550539499,37.80563501589325
2001-02-06,25.531846413352767,12.194018560516831,39.480871058461545
2001-02-07,25.54584975254702,12.707920806417118,38.75957280380469
2001-02-08,25.669358671785716,12.296273760064778,38.98432393648411
2001-02-09,25.728248944771416,12.825128511990538,39.09550717750372
2001-02-12,25.89550268564583,12.37802689998448,39.113709067695964
2001-02-13,26.098311694721517,12.905547625121555,39.477474879553604
2001-02-14,26.188731141443277,12.090568937464608,39.0263234844507
2001-02-15,26.384615953565575,12.636746539148,39.73224883960434
2001-02-16,26.510336910473267,12.695732118781773,39.16392063190803
2001-02-20,27.0646690254328,14.372079274290927,40.755266513575286
2001-02-21,27.17460458006782,13.093284155153729,40.13459197455716
2001-02-22,27.377693683966385,14.369125433482983,40.91382200931404
2001-02-23,27.497849209501936,14.113409765908118,40.34746246019311
2001-02-26,27.724227257043268,14.28938225515476,40.4906375316874
2001-02-27,27.902180309331868,15.441871668363865,41.42455558748791
2001-02-28,27.945033735292157,15.38404625690433,40.736291138873
2001-03-01,28.07107384104112,13.605158400925493,40.68374725025901
2001-03-02,28.105570790485043,14.783590125851848,41.07440875063251
2001-03-05,28.039776434147843,14.448652336056771,42.390394551597986
2001-03-06,28.114811992188457,13.84131412917954,42.19714516868217
2001-03-07,28.05530538285669,14.877002376488463,40.65523756749043
2001-03-08,28.081573319587626,16.018212682783233,41.47111920260276
2001-03-09,28.020876847597886,14.429645740557529,43.083821787010976
2001-03-12,27.715327555551173,15.119164890225342,40.77855568395587
2001-03-13,27.73101728799562,14.039672485292476,40.50891045396798
2001-03-14,27.62455526225256,14.417518343291498,40.83220140610045
2001-03-15,27.617126817773915,15.23729492647631,42.07377420858488
2001-03-16,27.536565356030728,15.059166055758688,40.14592614851746
2001-03-19,27.255427516516992,13.737620893938367,40.79425712577906
2001-03-20,27.306011068807226,14.936706905913656,40.5209633996172
2001-03-21,27.24643393062454,14.334600727658303,40.74200770793528
2001-03-22,27.29662821182924,13.355943924452395,39.83900663737519
2001-03-23,27.282931885567674,14.979833937397899,40.818030272124695
2001-03-26,27.240042451120402,15.133818112788909,41.01965335221422
2001-03-27,27.376014995298565,14.155870780087938,40.05232746764215
2001-03-28,27.40136926451542,13.351083188123951,40.18539367522762
2001-03-29,27.533982918759776,13.920310296746544,40.900100371757745
2001-03-30,27.598217437004823,13.970835676354543,40.95133408032325
2001-04-02,27.744574792400794,13.589777669928889,40.81929842618743
2001-04-03,27.923917511146254,14.840352847519311,41.44184616640826
2001-04-04,27.980979583327148,14.292270837421002,41.807857501942344
2001-04-05,28.132985284440924,14.477541538056924,40.65221589222503
2001-04-06,28.203952995146043,14.80654651013123,41.22649033555348
2001-04-09,28.29585676142676,15.069840043394755,41.735482670137756
2001-04-10,28.43412546950548,15.370647950060826,41.69643372830129
2001-04-11,28.44033685603921,14.973498943277109,41.07397581652458
2001-04-12,28.53309249359032,15.005458582156203,41.25085707907126
2001-04-16,28.408462495344533,16.618662041506695,41.62151327125313
2001-04-17,28.471465222707653,16.842014001411567,41.79233532563985
2001-04-18,28.404825465541744,14.603830529716916,41.68721289093289
2001-04-19,28.428934060726146,15.551088147964947,41.715878843766475
2001-04-20,28.3710430185936,14.158171943691329,41.71208021796773
2001-04-23,28.10221901724274,14.433184458461726,41.19682865703437
2001-04-24,28.138608632092353,14.52629342201161,42.40605675962224
2001-04-25,28.056346929616055,15.1194290037773,42.33692976786779
2001-04-26,28.076048859413458,15.020106153013852,41.5201882410606
2001-04-27,28.024901322788384,15.518430598787214,41.367656159243744
2001-04-30,27.838387302002122,14.383480434476475,40.29773956805478
2001-05-01,27.920031820120307,14.951051001585975,41.04770469287883
2001-05-02,27.88995398904047,14.376995447373485,41.8741152568868
2001-05-03,27.967324989628672,15.484321803973264,40.98182192005337
2001-05-04,27.97777205506261,13.883777862203166,40.38354113599459
2001-05-07,27.983167015965147,14.651654805838744,41.96764326716065
2001-05-08,28.12571203510834,14.753095425744327,41.39124766802167
2001-05-09,28.15244447559083,15.436236654851538,41.60375013703004
2001-05-10,28.281185892206423,14.54401321215669,40.74794633053802
2001-05-11,28.336385496991756,14.564140565382177,40.91963968116562
2001-05-14,28.427684452656628,15.003337185980289,41.60984005168572
2001-05-15,28.581038495776784,14.5157870622565,42.087459338720215
2001-05-16,28.609434428655014,15.649696150835918,41.951121729302315
2001-05-17,28.730928121708065,15.05047187779167,41.63549475886534
2001-05-18,28.77044059720836,14.961073889819332,41.71579810124225
2001-05-21,28.77192693878194,15.448840537703072,43.00408075528706
2001-05-22,28.884595729948675,15.410316801452149,41.15530654853904
2001-05-23,28.869010299299333,15.024812408000184,41.33517855826264
2001-05-24,28.94459387776482,16.765998180777842,43.040853838239705
2001-05-25,28.93766191131205,16.182508820104903,42.153759558509726
2001-05-29,28.887400319500482,15.484093463308,43.36928677196609
2001-05-30,28.841936632649947,14.760557355067164,41.647962271027296
2001-05-31,28.893999338355382,15.046038211739685,42.54478673455389
2001-06-01,28.870526208694702,16.318999916164042,41.43164363755066
2001-06-04,28.73839844930264,15.152488817150136,42.43030573096292
2001-06-05,28.82908824080375,14.979865621655529,41.51221764117519
2001-06-06,28.804037354122737,15.457768655264786,41.5719842861959
2001-06-07,28.882883701797354,15.381462816427103,41.57076949768262
2001-06-08,28.891803598529098,16.16666324306113,41.58752399444658
2001-06-11,28.880976817409724,15.997339801906236,41.210152123517865
2001-06-12,29.016527469110468,15.706043326300714,42.44682267335027
2001-06-13,29.03663702856424,15.11259818993031,42.34365708004589
2001-06-14,29.15979831649997,16.18202747640768,42.34414832872187
2001-06-15,29.21108864253206,15.736946312133721,42.20747957579829
2001-06-18,29.305993655042077,16.44198611228014,41.306737812241415
2001-06-19,29.4670151949889,15.902419991508896,42.342947318371436
2001-06-20,29.506745005247186,16.67828486337904,42.9905855974352
2001-06-21,29.643338239181684,16.59401293600114,42.827084303291834
2001-06-22,29.70170270388612,15.929930217167442,42.8793946581761
2001-06-25,29.780449741091015,16.856909256194875,42.90386262315437
2001-06-26,29.924636732705512,16.347441603529937,43.67716434779123
2001-06-27,29.942639671411722,16.156784112236505,42.36631437373754
2001-06-28,30.053267610113803,16.74718981009673,43.9585203361082
2001-06-29,30.082153123788558,15.85783014596262,44.30775548950181
2001-07-02,30.05915689013454,16.330376635877773,43.267318498329395
2001-07-03,30.16758174473254,17.192733989922786,44.59674914647382
2001-07-05,30.226158667370854,16.593930082932957,43.157444550909254
2001-07-06,30.221908896519505,16.3970149158108,44.30195964048203
2001-07-09,30.11181567174549,16.14611662323596,42.615077138747196
2001-07-10,30.195938984674257,16.77504953401221,42.46308499225341
2001-07-11,30.156535774882794,16.615730842521533,43.116197760491126
2001-07-12,30.212872320484706,17.476789196910246,44.496416925130475
2001-07-13,30.19084459667568,17.26620789549449,43.248836250769955
2001-07-16,30.03516564453643,16.981552973693113,41.914232397153164
2001-07-17,30.10511247245899,17.07207848470652,42.694952426787154
2001-07-18,30.051201147706823,15.72735026223645,43.92294884737912
2001-07-19,30.0922050531831,17.218956287218777,43.44744040615657
2001-07-20,30.05356621958401,16.394630316097047,42.62454268114142
2001-07-23,29.836849002211938,17.110655591480985,43.68814173931846
2001-07-24,29.881989925889208,16.196067049142865,43.24516583524886
2001-07-25,29.80095146983846,16.497922790903832,42.44560533210693
2001-07-26,29.8126312538079,16.720155189808338,41.70808277122287
2001-07-27,29.7427182052515,16.21163347161726,42.86033739292396
2001-07-30,29.424687895929342,15.830105096227463,43.18525605666949
2001-07-31,29.435473650643093,16.93137869333328,42.287173518568146
2001-08-01,29.32094607983193,16.528660359290914,42.66862507561963
2001-08-02,29.30077821189063,16.601530437565348,42.669767702502924
2001-08-03,29.201456534735755,16.492561531374417,42.62562754114517
2001-08-06,28.817622261573845,15.818125026075318,41.524009378318304
2001-08-07,28.816305814206174,15.331187761930286,41.342970321718596
2001-08-08,28.695569280537175,15.847155001821413,42.20231829328195
2001-08-09,28.675505516048755,15.408523339033257,42.06711533185441
2001-08-10,28.582884916331157,15.83093642006946,41.98471946308177
2001-08-13,28.259286973867027,15.821748604161998,41.994786031333426
2001-08-14,28.29080488560609,14.532310993757106,42.053143772293716
2001-08-15,28.208566171466458,14.774627373485803,41.40287741896627
2001-08-16,28.23200594477634,16.249818437079405,42.78304343506194
2001-08-17,28.18710107520622,15.053202378896696,41.137747550336634
2001-08-20,28.02234753831271,14.991096148401814,41.29125897403523
2001-08-21,28.108469728124,15.203324081685672,41.59115337290983
2001-08-22,28.079775863064153,14.368123661900167,41.5998160742228
2001-08-23,28.154568841617326,15.210128264235218,41.67278873285374
2001-08-24,28.157734369563826,15.420102635960022,41.72501006321866
2001-08-27,28.107784475665316,14.513660282285379,41.169052359719444
2001-08-28,28.219711488227414,14.42984636462226,41.59282351166843
2001-08-29,28.209623057078364,14.448316004459246,41.48587372167211
2001-08-30,28.295492871725575,15.393812690161548,40.73910786492399
2001-08-31,28.302059664143915,14.459111179874276,40.89195483542713
2001-09-04,28.304410375561137,15.339213696740224,41.098940363787875
2001-09-05,28.263522108909285,16.300467731210468,42.506020659526996
2001-09-06,28.313741670389874,16.248334351792217,41.32036194046929
2001-09-07,28.280777922699436,14.879655122866396,41.58763010029527
2001-09-10,28.0652207029849,14.709428691117205,40.82742789649255
2001-09-14,27.96612254475823,14.881651063655825,40.8414024584669
2001-09-17,27.67193319982101,13.51042861918482,40.56670695220675
2001-09-18,27.7001504249396,14.737760345069411,42.004245488797935
2001-09-19,27.608634431879054,13.581880244301283,40.16268684844022
2001-09-20,27.617289383786215,14.433926316882978,40.28208437825112
2001-09-21,27.55262950694479,13.47389625460962,41.066401677245636
2001-09-24,27.304932656689356,14.015772487278928,40.83002940750562
2001-09-25,27.357726031454646,14.070628279190874,39.86341090621584
2001-09-26,27.294002634949585,13.547299085981482,40.91099514440667
2001-09-27,27.332740598012645,14.131258307285199,40.352976442169016
2001-09-28,27.299476327280814,14.589740391111883,41.10449377582945
2001-10-01,27.143871713802252,14.07403500467097,39.22910156555548
2001-10-02,27.223470529157375,13.99711822567801,41.2205541190516
2001-10-03,27.18316591678368,13.404549780251447,40.60361899260434
2001-10-04,27.241214319550483,14.863381595078662,40.84532967371873
2001-10-05,27.22255278411587,14.08422235910437,40.71989724574537
2001-10-08,27.078628524058654,14.15310847715553,40.689756640502
2001-10-09,27.150874082112214,14.61499799726586,41.1967965642232
2001-10-10,27.097707730759407,13.841158947520933,41.34476993317559
2001-10-11,27.1376757189721,14.140861426838908,40.00146090099221
2001-10-12,27.096138070156783,13.97226440829643,40.268800103800295
2001-10-15,26.860698632060245,14.28759312673131,40.08953834621137
2001-10-16,26.897185020360954,13.593914778370927,39.940835652186855
2001-10-17,26.806946373678418,13.929907210381298,40.13872026901601
2001-10-18,26.809342159577596,13.651978664389198,39.523950792191876
2001-10-19,26.730527773711533,14.17351551103896,40.20044265269096
2001-10-22,26.392233614138387,13.839266110983516,39.029177090863136
2001-10-23,26.399435146970667,13.821468104678038,40.194957516895194
2001-10-24,26.28316117408242,12.479044669231829,40.06998369270232
2001-10-25,26.263042589342245,12.82426785615128,38.89331029077156
2001-10-26,26.165377482501444,12.53740202176217,41.24348758729168
2001-10-29,25.792003606998147,13.198530109970674,37.92082747964409
2001-10-30,25.79389012126709,12.217970421408369,39.3394123538331
2001-10-31,25.67483160221732,12.658135811428929,39.94442488710668
2001-11-01,25.653933180852164,12.082401523636635,39.579430823307746
2001-11-02,25.556905823977697,12.783233559785272,38.71277591902652
2001-11-05,25.187608895907484,11.564646312446284,38.58301643400558
2001-11-06,25.189462244133004,12.89206769268159,38.86745790690682
2001-11-07,25.068696360050676,11.227932714949729,39.57180052962448
2001-11-08,25.04392088577298,11.108458942498396,37.61831628504781
2001-11-09,24.940438354582717,10.999386566038153,37.41238939536074
2001-11-12,24.533826928069832,12.098532265467384,37.762520378365075
2001-11-13,24.517035159628122,12.090983759324814,37.400565372149636
2001-11-14,24.374726802269304,10.44212634676169,37.91517294109237
2001-11-15,24.325825142604394,10.836870933506217,37.565644067459935
2001-11-16,24.196065163608164,11.472912461543158,37.58115693538657
2001-11-19,23.703576655859806,10.068231951306242,37.35206037883449
2001-11-20,23.658168118377503,10.760097040338165,37.655779195513354
2001-11-21,23.488561074463618,9.223971681894794,36.17277694498066
2001-11-26,22.728820127743372,9.48323564567462,36.42771716245164
2001-11-27,22.68030723508236,10.035684236532935,35.22662863184035
2001-11-28,22.513778512252813,8.555831974657174,35.04766026218774
2001-11-29,22.449326971027542,9.834762102941063,36.13489956134797
2001-11-30,22.313720189461804,9.609248343302465,35.99307358625656
2001-12-03,21.869603410460705,7.852307772370415,34.436837077576314
2001-12-04,21.863829707533274,8.869186751319587,35.91450060549859
2001-12-05,21.74582314496604,9.706172417023028,35.554486232390964
2001-12-06,21.73510964318213,9.138692741474605,36.27327060870946
2001-12-07,21.6577908698331,9.202941656253822,34.419884821301906
2001-12-10,21.408057340009023,7.952642213057191,34.804823440128224
2001-12-11,21.470751548902882,7.636125341612938,34.22522206768115
2001-12-12,21.421584329170805,7.515988166892106,35.062995461270354
2001-12-13,21.479215614796487,7.977428707172484,34.772721865342156
2001-12-14,21.468916850457752,8.574745694182804,34.55657788456758
2001-12-17,21.404878214334,7.303839050983547,34.540403000641
2001-12-18,21.522267379789554,8.349026805765394,35.448955777239334
2001-12-19,21.523382991237057,7.948122193605719,35.49213968393664
2001-12-20,21.626549704240063,8.412423790057254,35.8014614963259
2001-12-21,21.656807134115923,9.52828975366749,33.9706394900092
2001-12-26,21.838009401513297,8.38633688701984,35.64585797434121
2001-12-27,21.9521944312863,8.708320478529053,35.68541693450253
2001-12-28,21.98927803272049,8.070400906157376,35.02459714937653
2001-12-31,22.01487026850719,9.105764322678045,35.60264521283549
2002-01-02,22.153457197763828,8.88792477186606,35.90937762089274
2002-01-03,22.256287460102357,9.416761747367609,34.836146725294284
2002-01-04,22.280021819633646,9.643918235098646,36.169386903664645
2002-01-07,22.255529559273693,9.46947773279424,35.997147572029654
2002-01-08,22.367015495972346,9.579876444354262,34.92448217154279
2002-01-09,22.35364980614309,8.973925369190159,36.292184167509184
2002-01-10,22.434354335132845,9.459251330011424,36.057197841316096
2002-01-11,22.43476279224342,9.426117723663737,36.267251760663875
2002-01-14,22.333596271478577,8.108500053294266,35.51784505581052
2002-01-15,22.41756240915758,9.753677782829959,35.56382047577729
2002-01-16,22.37592053053538,8.891585790442196,35.1596074097341
2002-01-17,22.427800806803987,8.589042539605442,36.18240555737518
2002-01-18,22.399104769271005,9.208923184452175,35.557827315378304
2002-01-22,22.270300836574975,8.9542801865712,35.581502361837664
2002-01-23,22.204416320589413,8.426459381982205,36.26188376820709
2002-01-24,22.23468805276066,8.63908131614234,35.58087953590062
2002-01-25,22.18766914840649,9.143472551999665,35.29673629272626
2002-01-28,21.972531625918542,7.681386702153975,35.292969002739845
2002-01-29,22.031599307531224,8.76369650355765,35.010461292046905
2002-01-30,21.97346047193653,8.208352180346225,34.882597077131756
2002-01-31,22.018313917101615,9.031903566775298,35.51376918194525
2002-02-01,21.993054174644566,7.356184266192506,34.529397424021816
2002-02-04,21.887698396371988,8.316399508174781,34.90840070386306
2002-02-05,21.99791302858147,8.219660993375935,35.64046240221488
2002-02-06,21.99763982953861,9.189224304103575,35.43817044548431
2002-02-07,22.106482115247815,8.311084435247704,36.11393136182751
2002-02-08,22.1505663360193,8.680829450049325,35.15767534067655
2002-02-11,22.275289264947563,9.675643190889133,34.836019519729994
2002-02-12,22.465489892542355,8.836289989588396,35.195534967136126
2002-02-13,22.544548286541833,10.235718404505425,36.0552329349727
2002-02-14,22.730579136172118,8.771067258511993,36.19103997913057
2002-02-15,22.848191558186816,9.3868319280233,35.456683817067805
2002-02-19,23.391217082993613,10.631748114122454,36.60993573911339
2002-02-20,23.504179600015476,10.330843524265648,36.584920704038055
2002-02-21,23.71270480313762,10.297325812446019,37.48641326667892
2002-02-22,23.840651978887617,9.676577564363495,36.080958683346964
2002-02-25,24.10324275964467,10.896253004993948,37.22565478773367
2002-02-26,24.296874406081987,10.731253653397383,36.94206324280152
2002-02-27,24.356767047617588,11.599101853514505,37.011612905825245
2002-02-28,24.500887250951756,11.082187407482454,37.90670075976273
2002-03-01,24.55415854940756,10.335738689691938,37.42622787282165
2002-03-04,24.545145042107134,11.254971174067709,37.160679761335686
2002-03-05,24.638002401642428,11.736090203877353,37.95558564337266
2002-03-06,24.595155617527606,11.231436628364971,37.33644179096539
2002-03-07,24.636585554062105,11.045246062524889,38.08577425370478
2002-03-08,24.589248728876736,11.244304878442248,38.19563017836933
2002-03-11,24.31053765865984,10.317433721419956,37.199213030245296
2002-03-12,24.330197952894796,11.27022332195669,39.097836485648585
2002-03-13,24.24963997393236,11.516970202334097,37.031163317458365
2002-03-14,24.265488104365343,11.361837154772559,38.323360384327415
2002-03-15,24.205638384738684,10.687910007014194,36.9334231873361
2002-03-18,23.972732964806706,10.514406843340584,37.07571315857508
2002-03-19,24.035516175472335,10.572066548159173,37.98050998106176
2002-03-20,23.986689736260267,10.992138314823137,36.769633540846414
2002-03-21,24.046532314504706,11.482037644053271,38.08313688500197
2002-03-22,24.041752163685697,11.601587431922733,36.50617509048082
2002-03-25,24.0250862503358,10.70259843109734,38.146441772369606
2002-03-26,24.170903302267323,10.604427289208479,36.10421825157347
2002-03-27,24.207254835229563,11.587342828421452,37.430198950536834
2002-03-28,24.352337782283797,10.925387358501197,37.26621298579815
2002-04-01,24.632425420688953,11.769602290721188,37.69276184726554
2002-04-02,24.83482267571202,12.475614755533478,39.687280126425996
2002-04-03,24.917322765121227,11.543602291583857,37.751770819194924
2002-04-04,25.097102230955663,11.796146380659062,38.426714239218526
2002-04-05,25.198074081654465,11.42509960408259,38.41142620512267
2002-04-08,25.391528615691627,12.02300472284582,38.818014863030825
2002-04-09,25.56665256963032,12.264830380625899,38.71541575965648
2002-04-10,25.61071152666691,12.525562431160393,38.30252710064571
2002-04-11,25.74196384046827,13.225173147430873,39.92543352989333
2002-04-12,25.785644981273588,12.829667688986387,38.94513838499894
2002-04-15,25.770702027295325,13.106169961737807,38.106425430571115
2002-04-16,25.870180582956728,13.402166628988109,38.63811812741875
2002-04-17,25.838660253052158,13.199922007943625,39.2852481874014
2002-04-18,25.896285912811006,13.582759494883206,38.99816537137859
2002-04-19,25.870107532713813,12.695042803264293,39.113929645797974
2002-04-22,25.68432249286018,12.158276045283552,39.38212923327566
2002-04-23,25.744200819962906,12.495613520068172,38.60577778632575
2002-04-24,25.68338841105166,12.363029505477488,38.34602852403293
2002-04-25,25.722612011501376,12.949104685933197,39.44958286664108
2002-04-26,25.689217989196955,12.874411105526747,39.55383542385399
2002-04-29,25.54755654474843,12.86699361699907,37.78826398956932
2002-04-30,25.642239675815095,13.670585664546289,39.66679466117277
2002-05-01,25.624741800501,11.645270790645709,38.98760669803731
2002-05-02,25.714546947746054,12.35600404007101,38.94206085742006
2002-05-03,25.737593103707784,12.37254979963004,39.871723740333174
2002-05-06,25.784681776308155,12.337932443782416,38.971958915927644
2002-05-07,25.943273762569888,12.717351825001531,38.94086718439531
2002-05-08,25.987471101461196,13.136730318122837,38.92124871415684
2002-05-09,26.135241603604975,12.58977417181905,39.28119745771642
2002-05-10,26.211135813207324,12.933209567827175,39.21961952112819
2002-05-13,26.37481891491977,12.537887808302154,39.83568056891103
2002-05-14,26.55560281811191,13.06384351725528,39.21536639033992
2002-05-15,26.61290323508796,13.498130578684803,39.521680431698094
2002-05-16,26.76461120704375,13.758589676715864,39.36141278472849
2002-05-17,26.83545029903916,12.268991616864154,39.305795916224156
2002-05-20,26.935255828344253,13.596015554880145,40.89045971509299
2002-05-21,27.081293852287537,12.75736475572597,39.6988793830107
2002-05-22,27.098939836569446,14.569647818363634,42.4159133959866
2002-05-23,27.207364193313122,13.488476609838909,39.99583253062668
2002-05-24,27.232645024095525,13.433942871131617,40.00606487358703
2002-05-28,27.301078363312655,15.046323283183119,40.846153105966344
2002-05-29,27.282062799311845,13.598071438497296,40.73695708566605
2002-05-30,27.359139491332712,14.81311560192397,40.734023688822745
2002-05-31,27.359244017747102,13.869857479705782,40.93873284810472
2002-06-03,27.289791021856598,13.634060778722217,40.67326569969512
2002-06-04,27.399049713065637,13.512600140938371,40.55839892892016
2002-06-05,27.391663513226465,14.681495141478566,40.99802981766481
2002-06-06,27.487459946148604,13.688770978562012,40.58985425771729
2002-06-07,27.51282078432887,14.172655410997528,39.80266015764641
2002-06-10,27.550427449724545,13.89981720334482,40.9300885147267
2002-06-11,27.70254228018741,14.694840413988727,41.747967381486006
2002-06-12,27.739760651767092,14.3422783960372,40.8981498799113
2002-06-13,27.88075111860044,15.135327724450923,41.2633277505618
